TradingDate,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2013-02-06,4154.0,,,44198.0,12370.0,7060.0,28227.0,,,1769.0,3824.0,57651.0,,,4314.0,,,,5447.0,15427.0,,,14179.0,,,19089.0,,27058.0,,
2013-02-07,4226.0,,,46545.0,12423.0,7132.0,28909.0,,,1846.0,3824.0,58165.0,,,4609.0,,,,5621.0,15427.0,,,14516.0,,,19089.0,,27738.0,,
2013-02-08,4226.0,,,45372.0,12530.0,7169.0,28723.0,,,1853.0,3851.0,59710.0,,,4609.0,,,,5621.0,15563.0,,,14600.0,,,18809.0,,27738.0,,
2013-02-18,4250.0,,,48110.0,12637.0,7187.0,29281.0,,,1839.0,3906.0,60224.0,,,4609.0,,,,5679.0,15495.0,,,14516.0,,,18949.0,,28010.0,,
2013-02-19,4250.0,,,44590.0,12423.0,7223.0,28971.0,,,1839.0,3934.0,59710.0,,,4609.0,,,,5679.0,15087.0,,,14390.0,,,19089.0,,27466.0,,
2013-02-20,4154.0,,,44981.0,12370.0,7078.0,28661.0,,,1825.0,3879.0,59710.0,,,4586.0,,,,5592.0,14816.0,,,13758.0,,,18949.0,,27466.0,,
2013-02-21,4154.0,,,46545.0,12210.0,7132.0,28971.0,,,1846.0,3879.0,59195.0,,,4269.0,,,,5621.0,14951.0,,,14390.0,,,18668.0,,28554.0,,
2013-02-22,3939.0,,,44590.0,12104.0,7024.0,28661.0,,,1755.0,3796.0,59195.0,,,4269.0,,,,5389.0,14544.0,,,13464.0,,,18247.0,,27738.0,,
2013-02-25,4011.0,,,43025.0,11997.0,7024.0,28971.0,,,1790.0,3796.0,59195.0,,,4269.0,,,,5302.0,14680.0,,,13674.0,,,18247.0,,28010.0,,
2013-02-26,4011.0,,,42634.0,11730.0,6934.0,28785.0,,,1769.0,3741.0,59710.0,,,4314.0,,,,5273.0,14544.0,,,14618.0,,,18107.0,,28010.0,,
2013-02-27,3892.0,,,40287.0,11090.0,6609.0,27917.0,,,1678.0,3604.0,58680.0,,,4314.0,,,,5070.0,14272.0,,,13484.0,,,17545.0,,27738.0,,
2013-02-28,3963.0,,,40678.0,11250.0,6609.0,28661.0,,,1699.0,3686.0,57651.0,,,4314.0,,,,5215.0,13932.0,,,13746.0,,,17826.0,,28010.0,,
2013-03-01,3963.0,,,43025.0,10771.0,6699.0,28537.0,,,1706.0,3686.0,57651.0,,,4269.0,,,,5244.0,15019.0,,,14095.0,,,19089.0,,28010.0,,
2013-03-04,3963.0,,,44198.0,10664.0,6663.0,28785.0,,,1685.0,3686.0,59195.0,,,4496.0,,,,5244.0,14476.0,,,14138.0,,,18949.0,,28010.0,,
2013-03-05,3892.0,,,41069.0,10237.0,6500.0,28041.0,,,1572.0,3631.0,58680.0,,,4496.0,,,,4983.0,13796.0,,,14226.0,,,18949.0,,27738.0,,
2013-03-06,3844.0,,,41069.0,10077.0,6446.0,28227.0,,,1558.0,3604.0,59195.0,,,4473.0,,,,5099.0,14000.0,,,13789.0,,,19089.0,,28554.0,,
2013-03-07,3892.0,,,41460.0,9971.0,6591.0,28475.0,,,1635.0,3631.0,58680.0,,,4473.0,,,,5070.0,14883.0,,,14051.0,,,18528.0,,28554.0,,
2013-03-08,3892.0,,,41460.0,10131.0,6482.0,27979.0,,,1678.0,3604.0,59195.0,,,4473.0,,,,5041.0,14272.0,,,14095.0,,,18247.0,,28282.0,,
2013-03-11,3772.0,,,41069.0,10451.0,6645.0,28351.0,,,1678.0,3576.0,59195.0,,,4473.0,,,,5157.0,14816.0,,,13964.0,,,18247.0,,28282.0,,
2013-03-12,3987.0,,,40287.0,10557.0,6717.0,28537.0,,,1734.0,3631.0,59710.0,,,4473.0,,,,5273.0,14612.0,,,13920.0,,,18247.0,,28282.0,,
2013-03-13,3963.0,,,40287.0,10451.0,6789.0,28475.0,,,1797.0,3631.0,60224.0,,,4473.0,,,,5244.0,14883.0,,,14138.0,,,18107.0,,28282.0,,
2013-03-14,3916.0,,,39505.0,10397.0,6771.0,28289.0,,,1741.0,3604.0,59195.0,,,4450.0,,,,5157.0,14408.0,,,14182.0,,,17826.0,,28282.0,,
2013-03-15,3939.0,,,40287.0,10237.0,6753.0,28413.0,,,1762.0,3576.0,60224.0,,,4382.0,,,,5157.0,14816.0,,,13920.0,,,18107.0,,28010.0,,
2013-03-18,3939.0,,,40678.0,10397.0,6735.0,28537.0,,,1755.0,3576.0,63313.0,,,4382.0,,,,5215.0,14951.0,,,14357.0,,,18388.0,,28282.0,,
2013-03-19,3939.0,,,39114.0,10451.0,6627.0,29157.0,,,1741.0,3576.0,61254.0,,,4382.0,,,,5128.0,14680.0,,,14226.0,,,17967.0,,28826.0,,
2013-03-20,3939.0,,,40678.0,10291.0,6735.0,30832.0,,,1755.0,3576.0,61254.0,,,4382.0,,,,5186.0,14816.0,,,14007.0,,,17967.0,,28826.0,,
2013-03-21,3963.0,,,40678.0,10397.0,6753.0,31949.0,,,1776.0,3604.0,61769.0,,,4382.0,,,,5215.0,14816.0,,,14182.0,,,18247.0,,29097.0,,
2013-03-22,3939.0,,,40287.0,10291.0,6970.0,31018.0,,,1790.0,3604.0,66916.0,,,4382.0,,,,5273.0,14680.0,,,13964.0,,,18388.0,,30457.0,,
2013-03-25,3939.0,,,39896.0,10077.0,6988.0,31949.0,,,1755.0,3576.0,66916.0,,,4382.0,,,,5186.0,14340.0,,,13877.0,,,18247.0,,31001.0,,
2013-03-26,3939.0,,,40678.0,10237.0,7006.0,31018.0,,,1811.0,3604.0,66401.0,,,4382.0,,,,5215.0,14612.0,,,13964.0,,,18809.0,,31273.0,,
2013-03-27,3916.0,,,40287.0,10184.0,6898.0,30956.0,,,1769.0,3604.0,64342.0,,,4382.0,,,,5157.0,14340.0,,,13789.0,,,18528.0,,30729.0,,
2013-03-28,3939.0,,,39505.0,10077.0,6844.0,31949.0,,,1783.0,3576.0,64342.0,,,4087.0,,,,5070.0,14136.0,,,14138.0,,,18247.0,,31001.0,,
2013-03-29,3939.0,,,39114.0,9917.0,6825.0,32880.0,,,1783.0,3549.0,62798.0,,,3814.0,,,,4983.0,14136.0,,,13964.0,,,17686.0,,31001.0,,
2013-04-01,3868.0,,,39114.0,10024.0,6789.0,33190.0,,,1825.0,3576.0,63827.0,,,3814.0,,,,5012.0,14068.0,,,13746.0,,,17967.0,,31817.0,,
2013-04-02,3916.0,,,41852.0,10291.0,6952.0,35671.0,,,1965.0,3604.0,64857.0,,,3633.0,,,,5215.0,14748.0,,,13964.0,,,18107.0,,33177.0,,
2013-04-03,3939.0,,,43416.0,10717.0,7006.0,35051.0,,,1993.0,3631.0,65372.0,,,3565.0,,,,5215.0,14816.0,,,14138.0,,,18247.0,,32905.0,,
2013-04-04,3892.0,,,43025.0,10557.0,6952.0,34120.0,,,1951.0,3604.0,65886.0,,,3474.0,,,,5186.0,14408.0,,,13789.0,,,18247.0,,33177.0,,
2013-04-05,3892.0,,,41852.0,10664.0,6862.0,33190.0,,,1965.0,3576.0,64342.0,,,3247.0,,,,5186.0,14612.0,,,13964.0,,,18107.0,,32905.0,,
2013-04-08,3868.0,,,43807.0,10664.0,6934.0,33500.0,,,2043.0,3604.0,64342.0,,,3179.0,,,,5215.0,14340.0,,,13571.0,,,18528.0,,33448.0,,
2013-04-09,3820.0,,,43025.0,10611.0,7187.0,33500.0,,,2007.0,3659.0,63313.0,,,3179.0,,,,5360.0,14544.0,,,13615.0,,,18107.0,,33992.0,,
2013-04-10,3820.0,,,42634.0,10504.0,7403.0,35361.0,,,2000.0,3686.0,63313.0,,,2838.0,,,,5505.0,14408.0,,,13615.0,,,17967.0,,35352.0,,
2013-04-11,3796.0,,,39896.0,10397.0,7187.0,35051.0,,,1895.0,3604.0,64342.0,,,2952.0,,,,5389.0,13660.0,,,12742.0,,,17686.0,,34808.0,,
2013-04-12,3963.0,,,40678.0,10291.0,7132.0,35981.0,,,1916.0,3604.0,64342.0,,,2838.0,,,,5331.0,14544.0,,,12829.0,,,17967.0,,34808.0,,
2013-04-15,3939.0,,,39505.0,10291.0,6952.0,34120.0,,,1909.0,3604.0,61769.0,,,2838.0,,,,5157.0,14476.0,,,12437.0,,,17826.0,,33720.0,,
2013-04-16,3844.0,,,37236.0,9864.0,6825.0,34120.0,,,1846.0,3549.0,57136.0,,,2929.0,,,,4983.0,13796.0,,,11738.0,,,17124.0,,32361.0,,
2013-04-17,3772.0,,,37940.0,9971.0,6898.0,34741.0,,,1888.0,3549.0,58165.0,,,2929.0,,,,5070.0,14136.0,,,11913.0,,,17405.0,,33448.0,,
2013-04-18,3772.0,,,37236.0,9864.0,6789.0,34120.0,,,1832.0,3549.0,59710.0,,,2906.0,,,,5041.0,14204.0,,,12044.0,,,16984.0,,33177.0,,
2013-04-22,3772.0,,,35202.0,9811.0,6771.0,33500.0,,,1825.0,3521.0,56621.0,,,3042.0,,,,4983.0,13864.0,,,11869.0,,,17124.0,,33177.0,,
2013-04-23,3772.0,,,35202.0,9704.0,6753.0,33500.0,,,1825.0,3521.0,56621.0,,,3042.0,,,,4954.0,13864.0,,,11651.0,,,17265.0,,33720.0,,
2013-04-24,3820.0,,,35985.0,9757.0,6771.0,33810.0,,,1832.0,3576.0,57651.0,,,2861.0,,,,4983.0,14272.0,,,11782.0,,,17124.0,,33992.0,,
2013-04-25,3820.0,,,35359.0,9811.0,6789.0,33810.0,,,1867.0,3549.0,57136.0,,,2679.0,,,,4954.0,14340.0,,,11782.0,,,17265.0,,33992.0,,
2013-04-26,3820.0,,,36376.0,9811.0,6717.0,33500.0,,,1909.0,3549.0,56106.0,,,2543.0,,,,4954.0,14544.0,,,12131.0,,,17124.0,,34264.0,,
2013-05-02,3844.0,,,36376.0,9757.0,6753.0,33190.0,,,1909.0,3549.0,56621.0,,,2407.0,,,,4954.0,14476.0,,,12000.0,,,17124.0,,33448.0,,
2013-05-03,3820.0,,,35985.0,9811.0,6699.0,32880.0,,,1986.0,3521.0,56621.0,,,2339.0,,,,4896.0,14476.0,,,11782.0,,,17545.0,,32905.0,,
2013-05-06,3820.0,,,36689.0,10077.0,6753.0,33190.0,,,2000.0,3576.0,57651.0,,,2566.0,,,,5012.0,14408.0,,,12000.0,,,17967.0,,33720.0,,
2013-05-07,3868.0,,,38488.0,10131.0,6862.0,34120.0,,,2043.0,3631.0,58680.0,,,2452.0,,,,5157.0,14951.0,,,12262.0,,,17967.0,,33992.0,,
2013-05-08,3892.0,,,39114.0,10024.0,6862.0,33810.0,,,2015.0,3576.0,58165.0,,,2316.0,,,,5070.0,14951.0,,,12175.0,,,17967.0,,33720.0,,
2013-05-09,3868.0,,,38723.0,9917.0,6862.0,34120.0,,,2036.0,3549.0,57651.0,,,2316.0,,,,5041.0,14816.0,,,12262.0,,,17826.0,,33448.0,,
2013-05-10,3916.0,,,39114.0,9917.0,6862.0,34741.0,,,2106.0,3576.0,56621.0,,,2180.0,,,,5070.0,14883.0,,,12131.0,,,18107.0,,33720.0,,
2013-05-13,3892.0,,,39505.0,9971.0,6898.0,34430.0,,,2155.0,3576.0,57136.0,,,2339.0,,,,5041.0,14951.0,,,11913.0,,,17967.0,,33720.0,,
2013-05-14,3892.0,,,41460.0,9864.0,6862.0,33810.0,,,2106.0,3604.0,57651.0,,,2407.0,,,,5041.0,15019.0,,,12044.0,,,18107.0,,33448.0,,
2013-05-15,3892.0,,,40287.0,9917.0,6988.0,34437.0,,,2071.0,3604.0,57136.0,,,2429.0,,,,4983.0,15019.0,,,11957.0,,,18107.0,,33448.0,,
2013-05-16,3939.0,,,39896.0,9917.0,7042.0,34437.0,,,2141.0,3604.0,57136.0,,,2361.0,,,,5041.0,14951.0,,,12218.0,,,18107.0,,33720.0,,
2013-05-17,4059.0,,,40287.0,10024.0,6988.0,34753.0,,,2155.0,3604.0,57651.0,,,2429.0,,,,5041.0,14748.0,,,12655.0,,,17967.0,,33992.0,,
2013-05-20,4009.0,,,39896.0,10024.0,6952.0,34437.0,,,2141.0,3604.0,56621.0,,,2429.0,,,,5041.0,14899.0,,,12480.0,,,17967.0,,34264.0,,
2013-05-21,3985.0,,,40287.0,10077.0,7457.0,35069.0,,,2197.0,3632.0,56106.0,,,2270.0,,,,5099.0,15297.0,,,12873.0,,,17686.0,,34536.0,,
2013-05-22,4034.0,,,41460.0,10184.0,7584.0,36016.0,,,2225.0,3660.0,57651.0,,,2361.0,,,,5273.0,15218.0,,,13091.0,,,17967.0,,35080.0,,
2013-05-23,4159.0,,,41460.0,10024.0,7457.0,36016.0,,,2204.0,3660.0,57136.0,,,2180.0,,,,5128.0,14740.0,,,12873.0,,,18528.0,,35352.0,,
2013-05-24,4134.0,,,40678.0,9864.0,7530.0,36648.0,,,2162.0,3632.0,56621.0,,,2316.0,,,,5157.0,14500.0,,,12655.0,,,17967.0,,35080.0,,
2013-05-27,4109.0,,,41460.0,9971.0,7819.0,37280.0,,,2218.0,3660.0,56621.0,,,2270.0,,,,5273.0,14022.0,,,12655.0,,,18247.0,,35896.0,,
2013-05-28,4109.0,,,41460.0,9971.0,7764.0,38544.0,,,2274.0,3688.0,57651.0,,,2384.0,,,,5331.0,14261.0,,,13004.0,,,18809.0,,36712.0,,
2013-05-29,4159.0,,,41852.0,9971.0,7855.0,39176.0,,,2309.0,3688.0,56106.0,,,2384.0,,,,5534.0,14102.0,,,13047.0,,,18949.0,,36712.0,,
2013-05-30,4109.0,,,40678.0,9864.0,7909.0,38228.0,,,2309.0,3688.0,56621.0,,,2293.0,,,,5505.0,14182.0,,,12960.0,,,20633.0,,36440.0,,
2013-05-31,4134.0,,,41852.0,10024.0,7945.0,39492.0,,,2316.0,3716.0,57136.0,,,2384.0,,,,5650.0,14261.0,,,13527.0,,,20493.0,,36440.0,,
2013-06-03,4134.0,,,40678.0,10077.0,8035.0,38544.0,,,2281.0,3716.0,56621.0,,,2270.0,,,,5505.0,14182.0,,,13353.0,,,19089.0,,36440.0,,
2013-06-04,4184.0,,,40678.0,10024.0,7999.0,38228.0,,,2246.0,3716.0,57136.0,,,2270.0,,,,5389.0,14022.0,,,13440.0,,,20633.0,,36168.0,,
2013-06-05,4134.0,,,39896.0,9917.0,8126.0,37596.0,,,2211.0,3660.0,56106.0,,,2270.0,,,,5302.0,13783.0,,,13178.0,,,19932.0,,36168.0,,
2013-06-06,4134.0,,,40287.0,10024.0,8071.0,38228.0,,,2232.0,3688.0,56106.0,,,2202.0,,,,5360.0,13704.0,,,13222.0,,,19370.0,,36440.0,,
2013-06-07,4134.0,,,41069.0,10877.0,8288.0,39176.0,,,2246.0,3688.0,56106.0,,,2202.0,,,,5476.0,13943.0,,,13789.0,,,19230.0,,36984.0,,
2013-06-10,4184.0,,,41069.0,11197.0,8306.0,40756.0,,,2239.0,3800.0,56106.0,,,2157.0,,,,5592.0,13943.0,,,13877.0,,,20212.0,,37256.0,,
2013-06-11,4184.0,,,41069.0,10611.0,8234.0,39808.0,,,2218.0,3744.0,55592.0,,,2270.0,,,,5476.0,13783.0,,,13920.0,,,19791.0,,37800.0,,
2013-06-12,4134.0,,,41069.0,10291.0,8126.0,39176.0,,,2190.0,3716.0,55592.0,,,2270.0,,,,5389.0,13783.0,,,13440.0,,,19370.0,,38071.0,,
2013-06-13,4134.0,,,41092.0,10397.0,8071.0,39492.0,,,2141.0,3716.0,53533.0,,,2316.0,,,,5389.0,13544.0,,,13309.0,,,19230.0,,37528.0,,
2013-06-14,4109.0,,,40689.0,10397.0,8107.0,40124.0,,,2183.0,3716.0,51474.0,,,2361.0,,,,5418.0,13624.0,,,13484.0,,,19089.0,,37746.0,,
2013-06-17,4084.0,,,39480.0,10291.0,8035.0,39492.0,,,2106.0,3688.0,51988.0,,,2180.0,,,,5331.0,12907.0,,,13353.0,,,18388.0,,37746.0,,
2013-06-18,4009.0,,,38030.0,10024.0,7801.0,37912.0,,,2085.0,3632.0,49672.0,,,2157.0,,,,5215.0,13465.0,,,13353.0,,,18107.0,,36369.0,,
2013-06-19,4009.0,,,38997.0,10131.0,7764.0,38228.0,,,2078.0,3632.0,50959.0,,,2225.0,,,,5215.0,13385.0,,,13397.0,,,18247.0,,37195.0,,
2013-06-20,4059.0,,,39480.0,10397.0,7801.0,38228.0,,,2071.0,3660.0,50959.0,,,2339.0,,,,5244.0,13465.0,,,13484.0,,,17967.0,,37195.0,,
2013-06-21,4009.0,,,38513.0,10291.0,7692.0,37280.0,,,2029.0,3632.0,50702.0,,,2248.0,,,,5157.0,13943.0,,,13484.0,,,17686.0,,36644.0,,
2013-06-24,4034.0,,,38594.0,10451.0,7710.0,37912.0,,,2000.0,3660.0,50702.0,,,2361.0,,,,5215.0,13704.0,,,13266.0,,,17826.0,,37195.0,,
2013-06-25,4009.0,,,36660.0,10451.0,7620.0,36332.0,,,1979.0,3632.0,47356.0,,,2339.0,,,,5157.0,13624.0,,,12786.0,,,17545.0,,36644.0,,
2013-06-26,4009.0,,,33921.0,10184.0,7421.0,35701.0,,,1895.0,3632.0,45812.0,,,2361.0,,,,5041.0,13544.0,,,12000.0,,,17265.0,,35818.0,,
2013-06-27,3985.0,,,33437.0,10611.0,7548.0,36332.0,,,1916.0,3632.0,45812.0,,,2316.0,,,,5041.0,13943.0,,,11869.0,,,17265.0,,36093.0,,
2013-06-28,3985.0,,,34807.0,10717.0,7674.0,37596.0,,,2015.0,3660.0,45812.0,,,2361.0,,,,5157.0,13783.0,,,12175.0,,,17686.0,,36369.0,,
2013-07-01,3985.0,,,33921.0,10664.0,7602.0,36332.0,,,1965.0,3632.0,45812.0,,,2384.0,,,,5070.0,13783.0,,,12175.0,,,17545.0,,35818.0,,
2013-07-02,3985.0,,,33437.0,10397.0,7602.0,37280.0,,,1930.0,3632.0,47098.0,,,2384.0,,,,5099.0,13943.0,,,11957.0,,,17405.0,,36644.0,,
2013-07-03,4009.0,,,34888.0,10504.0,7692.0,37912.0,,,1993.0,3632.0,49415.0,,,2384.0,,,,5157.0,13943.0,,,12175.0,,,17826.0,,37195.0,,
2013-07-04,3985.0,,,34565.0,10557.0,7710.0,38228.0,,,1979.0,3660.0,48900.0,,,2475.0,,,,5128.0,13943.0,,,11957.0,,,17826.0,,36920.0,,
2013-07-05,4009.0,,,34565.0,10451.0,7837.0,37912.0,,,1972.0,3660.0,47871.0,,,2498.0,,,,5128.0,13943.0,,,12087.0,,,17826.0,,36920.0,,
2013-07-08,3985.0,,,34163.0,10451.0,7891.0,37280.0,,,1965.0,3660.0,48128.0,,,2611.0,,,,5099.0,13783.0,,,11913.0,,,17686.0,,36920.0,,
2013-07-09,3960.0,,,34324.0,10504.0,7764.0,36964.0,,,1916.0,3632.0,48128.0,,,2815.0,,,,5070.0,13863.0,,,12000.0,,,17405.0,,37195.0,,
2013-07-10,3960.0,,,34404.0,10504.0,7692.0,37596.0,,,1944.0,3660.0,47871.0,,,2770.0,,,,5041.0,13943.0,,,11957.0,,,17826.0,,37746.0,,
2013-07-11,3960.0,,,33679.0,10451.0,7692.0,37912.0,,,1944.0,3660.0,47356.0,,,2725.0,,,,5128.0,13544.0,,,11913.0,,,17545.0,,37471.0,,
2013-07-12,3960.0,,,33599.0,10451.0,7638.0,37912.0,,,1923.0,3660.0,45554.0,,,2838.0,,,,5157.0,13704.0,,,12044.0,,,17826.0,,37471.0,,
2013-07-15,3985.0,,,34485.0,10717.0,7819.0,40124.0,,,2092.0,3660.0,46326.0,,,2725.0,,,,5244.0,13783.0,,,12175.0,,,18247.0,,37746.0,,
2013-07-16,3960.0,,,34727.0,10771.0,7819.0,40440.0,,,2078.0,3688.0,45297.0,,,2725.0,,,,5244.0,13624.0,,,12044.0,,,18107.0,,37746.0,,
2013-07-17,3985.0,,,34727.0,10664.0,7945.0,40440.0,,,2064.0,3660.0,45297.0,,,2838.0,,,,5244.0,13624.0,,,12087.0,,,17967.0,,38573.0,,
2013-07-18,3985.0,,,34646.0,10664.0,7891.0,40440.0,,,2064.0,3660.0,45554.0,,,2838.0,,,,5244.0,13544.0,,,12044.0,,,17826.0,,38297.0,,
2013-07-19,3985.0,,,34324.0,10717.0,7891.0,41071.0,,,2120.0,3688.0,46584.0,,,2952.0,,,,5244.0,13544.0,,,12131.0,,,17967.0,,38848.0,,
2013-07-22,4009.0,,,35855.0,10611.0,7999.0,41387.0,,,2176.0,3688.0,48385.0,,,2747.0,,,,5244.0,13385.0,,,12218.0,,,17967.0,,39675.0,,
2013-07-23,4009.0,,,37144.0,10451.0,7927.0,41387.0,,,2162.0,3660.0,49672.0,,,2566.0,,,,5278.0,13385.0,,,12175.0,,,17826.0,,40226.0,,
2013-07-24,3985.0,,,35935.0,10611.0,7801.0,41071.0,,,2204.0,3660.0,48385.0,,,2725.0,,,,5248.0,13544.0,,,12218.0,,,17826.0,,39951.0,,
2013-07-25,3960.0,,,34807.0,10451.0,7837.0,39808.0,,,2162.0,3660.0,46841.0,,,2566.0,,,,5186.0,13305.0,,,12044.0,,,17826.0,,39124.0,,
2013-07-26,3960.0,,,34243.0,10451.0,7873.0,40440.0,,,2120.0,3660.0,46326.0,,,2725.0,,,,5156.0,13544.0,,,12000.0,,,17967.0,,39399.0,,
2013-07-29,3935.0,,,34243.0,10397.0,7746.0,40756.0,,,2113.0,3660.0,46326.0,,,2793.0,,,,5094.0,13385.0,,,11869.0,,,17826.0,,39675.0,,
2013-07-30,3960.0,,,33276.0,10237.0,7602.0,39808.0,,,2064.0,3660.0,45297.0,,,2770.0,,,,5002.0,13385.0,,,11782.0,,,17686.0,,39124.0,,
2013-07-31,3935.0,,,33840.0,10291.0,7819.0,40124.0,,,2141.0,3660.0,45812.0,,,2520.0,,,,5064.0,13385.0,,,11826.0,,,17405.0,,39124.0,,
2013-08-01,3935.0,,,33518.0,10184.0,7764.0,41387.0,,,2099.0,3660.0,45554.0,,,2679.0,,,,5033.0,13544.0,,,11826.0,,,17405.0,,39951.0,,
2013-08-02,3935.0,,,33276.0,10291.0,7819.0,41703.0,,,2141.0,3660.0,45554.0,,,2702.0,,,,5125.0,13385.0,,,11738.0,,,17686.0,,40226.0,,
2013-08-05,3910.0,,,33921.0,10291.0,7819.0,41387.0,,,2127.0,3660.0,45554.0,,,2702.0,,,,5094.0,13465.0,,,11782.0,,,17686.0,,40226.0,,
2013-08-06,3910.0,,,33679.0,10237.0,8035.0,40756.0,,,2169.0,3660.0,45040.0,,,2611.0,,,,5064.0,13385.0,,,11826.0,,,17826.0,,39675.0,,
2013-08-07,3910.0,,,33679.0,10237.0,8216.0,41387.0,,,2169.0,3660.0,45040.0,,,2725.0,,,,5064.0,13385.0,,,12000.0,,,18107.0,,40226.0,,
