TradingDate,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2020-02-18,13095.0,25100.0,40470.0,51132.0,19908.0,32538.0,77369.0,10200.0,11113.0,10606.0,11674.0,40218.0,35456.0,30046.0,12916.0,46212.0,9873.0,168540.0,8637.0,11550.0,23700.0,13217.0,68653.0,63370.0,7700.0,92890.0,128700.0,76754.0,10149.0,30550.0
2020-02-19,12947.0,25700.0,39925.0,51406.0,20132.0,32364.0,76739.0,10600.0,11054.0,10583.0,11594.0,40784.0,35977.0,30101.0,12842.0,46300.0,9968.0,168540.0,8661.0,11400.0,23650.0,12913.0,68730.0,63370.0,7600.0,93335.0,128400.0,77409.0,10298.0,30150.0
2020-02-20,12996.0,25700.0,39925.0,52409.0,20057.0,32422.0,76739.0,10700.0,11016.0,10811.0,11620.0,41351.0,36010.0,30324.0,12867.0,46562.0,10397.0,170434.0,8661.0,11300.0,23500.0,12974.0,68730.0,64033.0,7700.0,97779.0,128500.0,77409.0,10575.0,30900.0
2020-02-21,12652.0,25500.0,38524.0,53320.0,19274.0,31782.0,76829.0,10600.0,11016.0,10720.0,11379.0,42888.0,36010.0,30046.0,12867.0,46212.0,10254.0,171002.0,8588.0,11300.0,23100.0,12913.0,68346.0,63444.0,7900.0,97690.0,128600.0,78937.0,10668.0,30700.0
2020-02-24,11815.0,24800.0,36034.0,51041.0,18193.0,30504.0,75480.0,10100.0,10570.0,10333.0,10788.0,41351.0,34577.0,29823.0,12719.0,44287.0,9539.0,168540.0,7997.0,10850.0,21500.0,12277.0,66963.0,61896.0,7600.0,95379.0,128000.0,77409.0,9927.0,29350.0
2020-02-25,12356.0,23500.0,37979.0,51862.0,19461.0,31376.0,74670.0,10200.0,10860.0,10515.0,11164.0,40946.0,34838.0,29879.0,12842.0,44462.0,9491.0,168540.0,8071.0,11150.0,22200.0,12701.0,66195.0,61233.0,7500.0,95112.0,127000.0,78573.0,10483.0,29200.0
2020-02-26,12110.0,23700.0,36578.0,50586.0,19237.0,31957.0,71881.0,10800.0,10744.0,10356.0,11003.0,40258.0,34577.0,29934.0,12793.0,43849.0,9730.0,167593.0,7923.0,11200.0,22350.0,12580.0,65274.0,59612.0,7400.0,94135.0,125000.0,76391.0,10483.0,29000.0
2020-02-27,12553.0,23700.0,36656.0,51406.0,19535.0,32538.0,71072.0,11300.0,10860.0,10447.0,11218.0,40218.0,35293.0,29990.0,12793.0,44812.0,9634.0,163995.0,8120.0,11650.0,22750.0,13004.0,64506.0,59538.0,7700.0,93868.0,122800.0,78137.0,10501.0,29000.0
2020-02-28,12406.0,23700.0,35411.0,50039.0,19200.0,32015.0,68193.0,11100.0,10783.0,10174.0,10949.0,39651.0,34675.0,29767.0,12842.0,45162.0,9396.0,153390.0,7825.0,11600.0,22250.0,12974.0,63277.0,59244.0,7600.0,93690.0,121900.0,76027.0,10075.0,28500.0
2020-03-02,12406.0,24700.0,35139.0,49856.0,19013.0,32364.0,71072.0,11300.0,10744.0,10151.0,11110.0,39651.0,34675.0,29823.0,12842.0,44462.0,9520.0,160965.0,7776.0,12350.0,22500.0,12944.0,62817.0,59317.0,7600.0,93690.0,120800.0,76027.0,9964.0,28550.0
2020-03-03,12603.0,24200.0,36501.0,50768.0,19722.0,32480.0,71971.0,11800.0,10744.0,10151.0,11218.0,39651.0,34642.0,29879.0,12892.0,44024.0,9472.0,160965.0,7849.0,12250.0,22500.0,12974.0,63124.0,59317.0,7800.0,93779.0,120800.0,76609.0,10057.0,28450.0
2020-03-04,12701.0,24000.0,35917.0,50768.0,19722.0,32247.0,70262.0,11600.0,10919.0,10174.0,11137.0,39651.0,34512.0,29934.0,12842.0,44024.0,9501.0,160018.0,7997.0,12500.0,22550.0,13277.0,62740.0,59317.0,7700.0,93779.0,121300.0,76245.0,10057.0,28450.0
2020-03-05,12603.0,24100.0,36306.0,50312.0,19498.0,31724.0,70262.0,11500.0,10860.0,10174.0,11084.0,41189.0,34349.0,29990.0,12867.0,44024.0,9730.0,160018.0,8268.0,12200.0,22300.0,13338.0,63815.0,59686.0,7700.0,93868.0,123000.0,76027.0,10316.0,28600.0
2020-03-06,12455.0,23700.0,36462.0,50221.0,19237.0,31376.0,69722.0,11400.0,10860.0,10196.0,11084.0,44021.0,33568.0,30046.0,12892.0,43499.0,9634.0,153958.0,8219.0,12250.0,22050.0,13338.0,64890.0,59612.0,7600.0,93335.0,120500.0,75809.0,10187.0,28500.0
2020-03-09,11470.0,21300.0,33932.0,46758.0,17895.0,29226.0,64864.0,,10104.0,9491.0,10332.0,42079.0,31224.0,29489.0,12645.0,40479.0,8967.0,147046.0,7653.0,11400.0,20550.0,12428.0,60359.0,55486.0,7000.0,86846.0,113500.0,70570.0,9483.0,26550.0
2020-03-10,11913.0,22800.0,32998.0,44388.0,18268.0,30039.0,61625.0,,10007.0,9855.0,10279.0,42403.0,30572.0,29489.0,12645.0,38335.0,9062.0,147046.0,7653.0,11400.0,20700.0,12732.0,61358.0,56370.0,7100.0,86846.0,114500.0,73990.0,9631.0,26400.0
2020-03-11,11520.0,22100.0,30702.0,41562.0,17298.0,29516.0,57397.0,,9503.0,9354.0,9769.0,40420.0,28456.0,29489.0,12595.0,35797.0,8604.0,143922.0,7136.0,10650.0,19300.0,12732.0,59131.0,56370.0,7000.0,86223.0,106500.0,73917.0,8964.0,26000.0
2020-03-12,10880.0,20300.0,28562.0,38691.0,16254.0,27948.0,53439.0,,8844.0,8762.0,9098.0,40420.0,26470.0,29378.0,12595.0,33302.0,8003.0,136915.0,6668.0,9950.0,17950.0,12307.0,55061.0,53054.0,6600.0,81601.0,101000.0,73408.0,8353.0,24200.0
2020-03-13,10830.0,19100.0,27239.0,36868.0,16366.0,27977.0,51279.0,,8921.0,8671.0,9178.0,40339.0,25721.0,29489.0,12595.0,31640.0,8490.0,136347.0,6545.0,10400.0,18250.0,11913.0,54523.0,53054.0,6300.0,82223.0,101000.0,72098.0,8334.0,24200.0
2020-03-16,10289.0,19400.0,25527.0,35091.0,15285.0,27657.0,53349.0,,8417.0,8694.0,8829.0,40056.0,24744.0,28710.0,12496.0,32208.0,8471.0,142028.0,6545.0,9990.0,17450.0,12398.0,51528.0,52907.0,6400.0,82223.0,100000.0,70570.0,7760.0,23700.0
2020-03-17,10387.0,19200.0,26305.0,35547.0,15658.0,28180.0,53798.0,10234.0,8223.0,8740.0,8964.0,40056.0,25168.0,28655.0,12595.0,34440.0,8442.0,133601.0,6988.0,10200.0,17950.0,12732.0,51835.0,51507.0,6200.0,78668.0,101700.0,69843.0,7964.0,22100.0
2020-03-18,10437.0,20100.0,26889.0,35547.0,15621.0,28122.0,52179.0,9594.0,8262.0,8967.0,8856.0,39975.0,25656.0,28376.0,12447.0,36847.0,8356.0,128772.0,6742.0,10000.0,17950.0,12913.0,53217.0,51212.0,6400.0,79112.0,101400.0,69115.0,7983.0,22100.0
